KMF Precision Sheet Metal Ltd|53.0031371|-2.2515095
Koolmill Systems Ltd|52.414012|-1.8337925
Kostal UK Ltd|53.5278704|-1.3209503
KP Snacks|53.4280603|-1.2445072
Kraft Heinz|53.5517176|-2.684728
Kuantum Papers Ltd|31.2921649|76.0798006
Lincolnshire Lime Ltd|53.64591309999999|-0.3606018
Link2|53.4792459|-1.5648182
Macalloy Limited|53.3727831|-1.2213013
Magma Ceramics & Catalysts|53.6863468|-1.6175758
Marlow Foods|54.4507931|-1.134167
Material Witness|55.378051|-3.435973
Maxons Ltd|53.3578485|-1.4739065
Mayflower Engineering Ltd|53.3969283|-1.4207888
McCain Foods (GB) Ltd|54.2366442|-0.3906722
Mikana Innovations|53.325823|-1.3402714
Miller & Miller (Demac??)|55.378051|-3.435973
Mondelez International|52.41716460000001|-1.9301452
Mondelez International|53.4006065|-1.4923301
Mondelez International|52.41716460000001|-1.9301452
Morgan Advanced Materials|51.4813602|-0.6058582
Morgan Thermal Ceramics |53.3282356|-2.9683039
Natural Cement Distribution|53.5855944|-1.5018844
Naylor International|53.5275071|-1.3938627
Nestle UK Ltd|53.978208|-1.0653575
Nestle UK Ltd|54.8477532|-2.9781444
Nestle UK Ltd|55.0121215|-1.6544084
New Food Innovation |52.8303881|-1.2517228
Norton Cast Products|53.3965594|-1.4207036
NSIRC (TWI)|52.1171107|0.2259563
Numill|53.3936682|-1.4862321
Oak Ridge National Laboratory (ORNL)|35.9858908|-84.2805478
Overland UAS|53.5150114|-1.1887915
P and B Metals|53.3829983|-1.4175952
P&B Metal Components Ltd|53.3829983|-1.4175952
Panel Systems|53.3958206|-1.474792
Pegler|53.5087672|-1.1415787
Pennine Stone Ltd|53.5813237|-1.1761341
Penny Hydraulics Ltd|53.2776904|-1.2595782
Pepsico|52.6685251|-1.1562844
Pfisterer Ltd|53.3737755|-1.3714262
Pipers Crisps|53.6068526|-0.4185692
Pladis|51.6302026|-0.7923781
Plumb Polymers|53.40105089999999|-1.4408719
PMS Diecasting|53.43179910000001|-1.242996
PMS Diecasting Ltd|53.43179910000001|-1.242996
Polyplas Engineering|53.33388490000001|-1.340087
PRGX UK Ltd|51.8660734|-0.4080607
Princes Group|53.7647942|-1.7102951
Process Technologies|52.68678449999999|-1.3983597
Prospec|53.4061926|-1.358599
Rajdhani Rice Milling|20.6528307|81.64734399999999
Red Dog Linings|53.5736396|-1.4544099
Refmet Ceramics Limited|53.472857|-1.4756949
Rockwell Automation|52.0431862|-0.8170913
Rollem Patent Ltd|53.493246|-1.4909536
Rollem Patent Products Ltd|53.493246|-1.4909536
Rolls Royce|52.9256457|-1.4070442
Ropetech Wire Rope Technical Services|53.51261419999999|-1.0964114
Rotabroach|53.395789|-1.4324892
Royal Navy, 1710 Naval Air Squadron|50.8026146|-1.0935132
Rubaroc|53.3730725|-1.2285107
S4S (UK) Limited|53.39692170000001|-1.4717256
School Trends|53.333957|-1.3466632
Sheffield Refractories|53.3635907|-1.1973499
SIA Vides Eksperti|56.9958331|24.1166667
Siemens plc|53.4269832|-2.2512239
Silchrome Plating Ltd|53.79152|-1.5939878
Sky Chemicals|53.3910022|-1.4746859
Society for Applied Microbiology|51.52262710000001|-0.1151065
Special Engineering Solutions (SES) Ltd|53.3956615|-1.3937368
Spirax-Sarco Engineering plc |51.8885045|-2.0583349
Stakapal Ltd|52.6672073|-1.9696587
TARC|53.3791942|-1.4652554
TEKS SARL Ltd|53.3878449|-1.3718205
Thermotex|53.274437|-1.4529318
Thessco|53.3918942|-1.4453075
Thetford Ltd|53.5077533|-1.3255842
Tinsley Bridge|53.3990454|-1.4089089
Tinsley Bridge Ltd|53.3990454|-1.4089089
Trafalgar Marine Technology Ltd|53.8313472|-1.5587176
Trakrap|53.542195|-2.7765205
Trustech|53.4624959|-2.229353
TTS Precision Engineering|53.3949611|-1.4341845
TTS Precision Engineering Ltd |53.3949611|-1.4341845
Tulip Ltd|52.2740972|-1.5673449
TWI Ltd|53.38836509999999|-1.3767446
University of Edinburgh|55.9476915|-3.187347
University of Sheffield|53.3813913|-1.48871
Ventilation Direct|53.4177439|-1.3949576
Veterinary Instrumentation|53.36121869999999|-1.4758184
Vishavkarma Machine Tools|30.494883|76.5719414
Vitritech|53.4740261|-1.4737671
Warburtons|38.5806979|-92.19650279999999
Welcome Trust|51.5258958|-0.133943
Weston Park Hospital Charity Trust|53.38024919999999|-1.4949323
William Jackson Food Group|53.7188722|-0.423766
Wilson Benesch Limited|53.4237153|-1.5093153
World Feeds Limited|53.61709390000001|-0.9504457
Yorkshire Crisps|53.3487637|-1.2979459
