Universal Everything|53.38112899999999|-1.470085		
		
Universitat de Barcelona|41.3850639|2.1734035		
		
University of Cambridge|52.205337|0.121817		
		
University of Limerick|52.6680204|-8.6304976		
		
University of Oxford|51.7548164|-1.2543668		
		
University of Sheffield|53.3813913|-1.48871		
		
The University of South Australia	 City West Campus|-34.921247|138.6048008	
		
University of South California|34.0522342|-118.2436849		
		
University of South Wales|51.60077399999999|-3.342314		
		
University of Southern California|34.0522342|-118.2436849		
		
University of St Andrews|56.3412217|-2.793163		
		
University of Strathclyde|55.864237|-4.251806		
		
University of Sussex|40.598019|-111.583187		
		
University of the West of England|36.515694|-82.25696669999999		
		
University of Westminster|51.5073509|-0.1277583		
		
Urban Splash|53.4727482|-2.2616636		
		
UZH - Universitaet Zuerich|47.3768866|8.541694		
		
V2 Studios Ltd|51.52797940000001|-0.0782712		
		
Vernacare Ltd|44.3726476|-72.87876250000001		
		
Version 22|52.6368778|-1.1397592		
		
Vesuvius UK Limited|37.3673217|-77.6077865		
		
Vicuna Royale|53.38112899999999|-1.470085		
		
Vigour Vita|53.38112899999999|-1.470085		
		
Visit Aarhus|56.1535527|10.2142109		
		
Vivid Systems|51.79607799999999|-0.655879		
		
Vivienne Westwood|51.4797429|-0.1685331		
		
Volkswagen AG|52.43712499999999|10.7659396		
		
Wadsley Hall Farm Kitchen|53.38112899999999|-1.470085		
		
Walker's Charnwood Bakery|52.6368778|-1.1397592		
		
Walker's Deli|52.6368778|-1.1397592		
		
Walt Disney|51.5073509|-0.1277583		
		
Warwickshire College Group|52.2875612|-1.5495775		
		
Weetabix Ltd|39.68950359999999|-84.1688274		
		
Westminster University|51.5073509|-0.1277583		
		
WGSN|51.5105812|-0.1367016		
		
White's Bakery|53.55263|-1.479726		
		
Whittam Cox Architects|53.2755216|-1.456626		
		
Whitworths Ltd|52.302419|-0.6939639999999999		
		
Wienerberger Ltd|53.52282|-1.128462		
		
Wilkinson Beven Design|52.48624299999999|-1.890401		
		
Willetts Sweets|37.3673217|-77.6077865		
		
William Hill|51.5967248|-0.1134134		
		
W'innovate|53.2930261|-1.0630961		
		
WM reply|53.193392|-2.893075		
		
World Design Organisation|45.5022497|-73.5616618		
		
Worlds Apart|50.4251423|-4.9428864		
		
WPA Pinfold|53.8007554|-1.5490774		
		
Yang for Young|53.38112899999999|-1.470085		
		
Year of Making|34.7644918|-87.6979351		
		
York College|53.929645|-1.1127269		
		
Yorkshire Art Space|53.38112899999999|-1.470085		
		
Yorkshire Artspace|53.37642779999999|-1.466982		
		
Yorkshire Post Mag|53.7932615|-1.5602254		
		
Yorkshire Sculpture Park|35.9476866|-78.5706393		
		
Yorkshire Sound Women Network|53.38112899999999|-1.470085		
		
Your Ultimate Working Wardrobe|53.3843624|-1.4631911		
		
Z33|50.93171719999999|5.3400991		
		
Zapix|53.38112899999999|-1.470085		
		
Zebra Technologies|27.771471|-82.6364158		
		
Zeducate|37.3673217|-77.6077865		
		
ZKM Center for Art and Media|48.9922913|8.3831667		
